,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406
0,R_4,Somatomotor,79.57113580246914,32.89113580247067,40.941135802469944,-11.59886419753093,-20.708864197529692,-52.47886419753013,-62.70886419752969,-62.688864197529256,-89.36886419752955,-102.24886419753057,-68.21886419752991,-102.18886419752926,-100.97886419753013,-108.26886419752918,-73.09886419753093,-43.45886419752969,-37.92886419753086,-26.97886419753013,-37.808864197530056,-45.878864197529765,-18.878864197529765,-26.248864197530565,-36.95886419752969,-27.698864197529474,-23.058864197530056,-35.2788641975294,-25.208864197529692,-35.568864197530274,-33.248864197530565,-20.53886419752962,1.3811358024704532,-2.198864197529474,-12.008864197530784,-0.13886419752998336,-17.138864197529983,-10.178864197530856,-10.198864197529474,9.611135802470017,10.071135802469144,4.381135802470453,-3.0288641975294013,-6.9288641975308565,17.261135802469653,-32.70886419752969,-8.498864197530565,17.491135802469216,59.96113580247038,15.721135802470599,33.33113580246936,45.45113580247016,60.89113580247067,38.441135802469944,30.611135802470017,51.241135802469216,44.91113580246929,20.801135802470526,48.621135802470235,33.96113580247038,27.84113580246958,30.181135802469726,24.8511358024698,5.901135802469071,-3.8288641975304927,14.361135802470017,5.621135802470235,8.121135802470235,10.65113580246907,4.231135802470817,19.941135802469944,-20.668864197530638,3.8211358024691435,10.161135802469289,-5.988864197530347,24.941135802469944,15.611135802470017,8.851135802469798,14.431135802469726,-4.698864197529474,-8.948864197529474,20.811135802470744,41.801135802470526,31.071135802469144,7.751135802469435,21.811135802470744,25.371135802470235,49.45113580247016,16.53113580247009,33.03113580247009,30.40113580246907,36.95113580247016,34.79113580247031,25.041135802470308,47.20113580247016,41.03113580247009,8.941135802469944,33.23113580247082,57.54113580247031,116.14113580247067,100.37113580247023,51.78113580247009,81.74113580246922,63.70113580247016,59.98113580247082,67.52113580246987,97.92113580246951,14.261135802469653,-14.938864197529256,-35.13886419752998,-26.34886419753093,-29.868864197529547,-48.21886419752991,-53.5288641975294,-33.308864197530056,-25.078864197530493,-25.688864197529256,-29.008864197530784,16.84113580246958,6.491135802469216,24.261135802469653,-11.728864197530129,-17.65886419753042,-43.058864197530056,-10.338864197530711,-24.35886419752933,-39.92886419753086,-32.82886419753049,-12.768864197529183,-24.888864197529983,-9.418864197530638,-6.588864197530711,-6.328864197530493,-28.34886419753093,5.96113580247038,4.661135802469289,1.5611358024707442,-3.238864197530347,-21.33886419753071,-10.918864197530638,-1.0988641975309292,10.381135802470453,16.581135802469362,-9.928864197530856,-10.188864197529256,20.511135802469653,-7.628864197529765,-1.0088641975307837,20.27113580246987,1.59113580246958,-8.458864197529692,30.39113580247067,5.491135802469216,-3.3188641975302744,28.081135802469362,-10.178864197530856,18.03113580247009,4.781135802470089,13.551135802470526,-20.84886419753093,10.361135802470017,-5.988864197530347,-16.198864197529474,6.8211358024691435,10.40113580246907,-6.718864197529911,-32.15886419753042,-3.298864197529838,8.431135802469726,-3.8988641975302016,1.6411358024706715,8.221135802470599,-4.4288641975308565,-3.868864197529547,6.111135802470017,-14.34886419753093,-10.298864197529838,13.251135802469435,8.811135802470744,3.1811358024697256,-2.9388641975292558,-2.6488641975302016,30.511135802469653,35.52113580246987,41.941135802469944,9.541135802470308,23.02113580246987,25.241135802469216,3.6711358024695073,-1.9688641975299106,-0.48886419753034716,-0.6788641975308565,-16.328864197530493,-9.53886419752962,5.041135802470308,7.041135802470308,7.291135802470308,31.121135802470235,5.441135802469944,-16.738864197530347,3.8111358024707442,-21.03886419752962,-9.858864197529329,1.4411358024699439,3.7111358024703804,-19.438864197529256,-27.34886419753093,-23.078864197530493,-25.198864197529474,-16.34886419753093,-5.598864197530929,3.3911358024706715,-25.208864197529692,-9.558864197530056,-10.46886419752991,15.791135802470308,0.9511358024701622,19.91113580246929,27.7211358024706,13.681135802469726,9.321135802469144,8.971135802470599,-20.96886419752991,-19.8988641975302,-29.448864197529474,-13.258864197530784,-19.08886419753071,-18.97886419753013,-23.748864197530565,-47.53886419752962,-19.808864197530056,-16.58886419753071,-3.698864197529474,-2.8988641975302016,-10.268864197529183,5.161135802469289,-18.308864197530056,-18.388864197529983,-13.728864197530129,-15.53886419752962,-29.008864197530784,11.271135802469871,-2.7788641975294013,3.051135802470526,0.911135802469289,13.581135802469362,15.761135802469653,-9.518864197529183,-18.10886419752933,-9.53886419752962,-1.5588641975300561,-22.628864197529765,-16.28886419752962,-3.90886419753042,0.9611358024703804,-22.078864197530493,-8.65886419753042,-15.608864197529329,-11.188864197529256,-11.778864197529401,-0.5688641975302744,3.9211358024695073,-11.898864197530202,-13.228864197530129,-10.478864197530129,-8.188864197529256,-12.578864197530493,-16.618864197529547,-9.068864197530274,3.0611358024707442,-10.40886419753042,-3.768864197529183,2.2411358024692163,6.801135802470526,10.65113580246907,5.271135802469871,-2.9388641975292558,-0.948864197529474,24.41113580246929,-4.918864197530638,-21.97886419753013,-5.238864197530347,14.071135802469144,-16.118864197529547,27.451135802470162,17.941135802469944,8.161135802469289,15.101135802469798,27.731135802470817,19.71113580247038,17.15113580246907,13.251135802469435,30.041135802470308,-11.028864197529401,31.041135802470308,4.651135802469071,-2.118864197529547,-17.03886419752962,-25.368864197529547,26.811135802470744,69.76113580246965,67.66113580246929,64.65113580246907,34.08113580246936,18.301135802470526,17.061135802470744,16.741135802469216,33.931135802469726,50.15113580246907,48.90113580246907,29.40113580246907,-38.948864197529474,-32.2788641975294,-38.13886419752998,-57.79886419752984,-73.73886419753035,-73.33886419753071,-50.47886419753013,-57.628864197529765,-66.90886419753042,-59.41886419753064,-79.97886419753013,-70.06886419753027,-71.38886419752998,-46.78886419752962,-76.87886419752977,-50.32886419753049,-9.71886419752991,-1.4288641975308565,-14.328864197530493,-40.948864197529474,-24.22886419753013,-19.09886419753093,-2.808864197530056,-28.65886419753042,12.491135802469216,-4.628864197529765,-18.878864197529765,-23.428864197530856,-25.878864197529765,-24.118864197529547,-37.82886419753049,-27.71886419752991,-36.63886419752998,-34.28886419752962,-22.22886419753013,-24.748864197530565,-1.0488641975298378,15.311135802470744,21.951135802470162,-4.278864197529401,-4.228864197530129,30.331135802469362,35.70113580247016,24.261135802469653,16.801135802470526,33.46113580247038,29.14113580247067,24.201135802470162,54.931135802469726,38.20113580247016,32.681135802469726,30.191135802469944,44.191135802469944,19.21113580247038,43.941135802469944,40.28113580247009,75.2211358024706,50.7211358024706,38.991135802469216,34.27113580246987,40.371135802470235,14.811135802470744,2.831135802469362,35.621135802470235,13.451135802470162,-1.4788641975301289,17.181135802469726,11.551135802470526,5.741135802469216,1.8511358024697984,14.871135802470235,7.71113580247038,-2.768864197529183,28.481135802470817,8.03113580247009,28.21113580247038,-1.4988641975305654,21.231135802470817,38.681135802469726,28.03113580247009,-2.6488641975302016,30.051135802470526,30.84113580246958,32.34113580246958,-10.828864197530493,23.311135802470744,-8.078864197530493,-4.028864197529401,-2.6388641975299834,-10.638864197529983,-25.828864197530493,-20.328864197530493,-23.7788641975294,-25.118864197529547,-35.96886419752991,-6.588864197530711
1,R_3b,Somatomotor,-11.41017283950714,-43.10017283950765,-59.2701728395059,-80.59017283950743,-107.65017283950692,-129.10017283950765,-116.05017283950656,-87.65017283950692,-132.92017283950736,-111.29017283950634,-136.4601728395064,-164.1901728395069,-173.87017283950718,-146.7501728395073,-137.88017283950649,-124.42017283950736,-116.74017283950707,-98.17017283950736,-79.22017283950663,-83.22017283950663,-68.73017283950685,-53.73017283950685,-66.03017283950612,-56.53017283950612,-67.74017283950707,-51.950172839506195,-57.81017283950678,-61.33017283950721,-61.000172839507286,-52.34017283950743,-65.1401728395067,-81.2601728395075,-64.00017283950729,-58.18017283950758,-14.240172839507068,-62.86017283950605,-59.53017283950612,-33.070172839506995,-30.84017283950743,-20.760172839507504,-41.190172839505976,-24.890172839506704,-18.630172839506486,-52.04017283950634,-21.41017283950714,-16.380172839506486,-14.240172839507068,28.749827160492714,2.9098271604925685,25.83982716049286,23.799827160493805,13.26982716049315,37.33982716049286,50.09982716049308,46.7298271604941,46.27982716049337,37.26982716049315,32.06982716049242,52.799827160493805,16.609827160493296,42.69982716049344,22.319827160492423,41.13982716049395,5.4098271604925685,5.789827160493587,21.189827160493223,16.58982716049286,21.939827160493223,-7.820172839506995,0.21982716049387818,-15.890172839506704,-29.500172839507286,-7.130172839506486,-25.92017283950736,-13.060172839506777,-32.33017283950721,-23.140172839506704,-12.500172839507286,-18.120172839506267,-18.930172839507577,19.859827160493296,15.229827160494096,34.119827160493514,20.989827160492496,3.669827160492787,7.259827160492932,17.89982716049235,38.70982716049366,24.94982716049344,20.599827160493078,41.929827160493005,29.89982716049235,32.75982716049293,50.87982716049373,20.369827160493514,33.32982716049264,34.14982716049235,73.30982716049402,90.14982716049235,113.68982716049322,116.7998271604938,103.38982716049395,101.84982716049308,119.7298271604941,147.38982716049395,103.49982716049271,43.989827160492496,12.609827160493296,10.009827160492932,-20.620172839506267,-4.430172839507577,-22.22017283950663,-31.130172839506486,-31.17017283950736,-6.300172839506558,-13.750172839507286,12.029827160493369,7.9098271604925685,-0.6401728395067039,4.4798271604940965,-9.820172839506995,-29.10017283950765,-39.2701728395059,-34.40017283950692,-28.23017283950685,-34.200172839506195,-49.03017283950612,-52.74017283950707,-45.450172839506195,-20.990172839507068,-15.640172839506704,-13.520172839505904,-18.66017283950714,-14.16017283950714,-2.710172839506413,-16.710172839506413,-35.83017283950721,-32.74017283950707,18.979827160494096,10.479827160494096,5.89982716049235,19.509827160492932,-5.690172839505976,11.299827160493805,6.1598271604925685,42.41982716049279,18.549827160493805,35.93982716049322,4.359827160493296,33.75982716049293,13.509827160492932,27.379827160493733,10.849827160493078,-0.7701728395059035,26.82982716049264,31.88982716049395,-11.820172839506995,-3.5601728395067767,15.58982716049286,22.719827160493878,-12.41017283950714,8.909827160492569,14.759827160492932,-8.610172839506049,12.999827160492714,-3.6001728395076498,-6.0201728395059035,-9.60017283950765,2.849827160493078,-20.930172839507577,6.89982716049235,2.069827160492423,14.509827160492932,13.33982716049286,49.64982716049235,-0.31017283950677665,3.719827160493878,-11.720172839506631,4.1598271604925685,-7.050172839506558,50.489827160492496,43.51982716049315,50.869827160493514,22.08982716049286,56.58982716049286,52.27982716049337,37.359827160493296,47.64982716049235,19.859827160493296,39.94982716049344,41.03982716049359,-6.610172839506049,24.01982716049315,41.28982716049359,-12.73017283950685,11.229827160494096,10.89982716049235,14.639827160493951,32.87982716049373,-2.7001728395061946,10.079827160492641,-0.9401728395059763,-11.04017283950634,12.889827160493951,9.799827160493805,-20.30017283950656,-30.500172839507286,-7.010172839507504,-20.240172839507068,7.109827160493296,-12.800172839506558,-11.420172839507359,27.65982716049257,7.9798271604940965,27.419827160492787,17.599827160493078,26.26982716049315,16.14982716049235,23.219827160493878,31.509827160492932,7.789827160493587,6.809827160494024,8.64982716049235,-22.30017283950656,-10.54017283950634,-22.180172839507577,-8.270172839505904,-9.250172839507286,-10.030172839506122,-6.950172839506195,-24.34017283950743,-7.940172839505976,1.8398271604928595,9.069827160492423,5.599827160493078,-1.930172839507577,18.299827160493805,16.19982716049344,-10.510172839507504,2.599827160493078,32.059827160494024,16.39982716049235,19.83982716049286,13.579827160492641,25.849827160493078,14.39982716049235,5.739827160492496,-15.310172839506777,10.729827160494096,14.39982716049235,-6.050172839506558,17.129827160493733,-2.6201728395062673,15.419827160492787,4.849827160493078,5.269827160493151,-1.750172839507286,-5.04017283950634,22.14982716049235,1.359827160493296,14.76982716049315,1.319827160492423,-20.900172839506922,9.249827160492714,-4.330172839507213,-13.710172839506413,-17.73017283950685,-21.700172839506195,-15.840172839507431,11.789827160493587,17.109827160493296,-0.31017283950677665,11.439827160493223,29.009827160492932,11.129827160493733,6.39982716049235,1.8298271604926413,-2.1301728395064856,7.259827160492932,15.08982716049286,23.179827160493005,3.539827160493587,3.45982716049366,32.64982716049235,37.989827160492496,49.68982716049322,55.12982716049373,57.84982716049308,35.31982716049242,41.69982716049344,32.62982716049373,28.869827160493514,20.619827160493514,23.44982716049344,27.059827160494024,0.19982716049344162,-30.080172839507213,31.379827160493733,85.7398271604925,128.40982716049257,93.62982716049373,103.429827160493,77.8598271604933,71.7998271604938,58.50982716049293,73.20982716049366,62.609827160493296,85.07982716049264,53.32982716049264,20.479827160494096,-19.150172839506922,-41.92017283950736,-65.80017283950656,-75.12017283950627,-83.46017283950641,-82.08017283950721,-86.2701728395059,-99.93017283950758,-112.06017283950678,-112.35017283950765,-100.78017283950612,-98.2001728395062,-89.72017283950663,-105.0201728395059,-105.070172839507,-63.06017283950678,-48.49017283950707,-36.11017283950605,-48.30017283950656,-22.560172839506777,-31.270172839505904,-38.83017283950721,-9.570172839506995,-6.860172839506049,-6.680172839507577,9.439827160493223,-31.05017283950656,-23.830172839507213,-8.580172839507213,-5.6601728395071405,-33.500172839507286,-31.500172839507286,-51.96017283950641,-26.22017283950663,-41.750172839507286,-41.66017283950714,-21.09017283950743,-8.570172839506995,10.83982716049286,4.969827160493878,19.95982716049366,31.989827160492496,28.63982716049395,37.239827160492496,15.869827160493514,30.82982716049264,31.719827160493878,56.4798271604941,40.679827160493005,32.869827160493514,41.12982716049373,31.70982716049366,62.83982716049286,31.299827160493805,40.619827160493514,40.94982716049344,54.38982716049395,29.379827160493733,43.88982716049395,53.63982716049395,50.799827160493805,43.56982716049242,44.869827160493514,24.07982716049264,39.64982716049235,29.179827160493005,40.41982716049279,10.289827160493587,-13.610172839506049,16.569827160492423,14.079827160492641,5.20982716049366,17.07982716049264,17.309827160494024,9.969827160493878,-5.0901728395074315,47.46982716049388,11.109827160493296,37.77982716049337,3.1998271604934416,15.179827160493005,21.369827160493514,36.70982716049366,24.819827160492423,31.219827160493878,9.64982716049235,2.9398271604932233,24.14982716049235,2.469827160493878,33.109827160493296,4.4098271604925685,18.319827160492423,8.64982716049235,-11.780172839506122,-12.840172839507431
2,R_5m,Somatomotor,-72.49679012345769,-131.65679012345754,-116.94679012345841,-125.67679012345798,-174.3267901234576,-152.3667901234585,-176.91679012345776,-110.3167901234574,-118.20679012345681,-115.77679012345834,-56.35679012345827,-72.5067901234579,-117.01679012345812,-78.71679012345703,-106.27679012345834,-101.47679012345725,-14.566790123457395,-61.08679012345783,-102.29679012345696,-64.29679012345696,-60.85679012345827,-10.646790123457322,-9.65679012345754,-110.1367901234571,-38.44679012345841,-17.146790123457322,-53.92679012345798,-19.066790123457395,4.893209876541732,-20.52679012345834,26.803209876541587,17.793209876543187,-6.336790123457831,-2.2767901234583405,-4.076790123457613,-26.676790123457977,-49.52679012345834,-7.936790123458195,-11.84679012345805,-4.556790123457176,34.77320987654275,-25.506790123457904,6.5832098765422415,-53.84679012345805,12.453209876543042,57.753209876542314,37.59320987654246,-2.2767901234583405,18.21320987654326,-19.956790123456813,65.44320987654282,21.77320987654275,28.983209876541878,69.14320987654173,57.29320987654319,19.873209876543115,34.47320987654166,46.17320987654239,43.58320987654224,26.743209876542096,24.883209876541514,62.743209876542096,14.363209876542896,55.76320987654253,30.933209876542605,29.453209876543042,28.41320987654217,1.2732098765427509,28.673209876542387,-68.05679012345718,-0.9267901234579767,-73.28679012345674,-31.806790123457176,-13.96679012345703,-0.8467901234580495,3.1132098765428964,-50.386790123457104,46.08320987654224,21.053209876541587,-5.046790123456958,43.32320987654202,35.53320987654297,37.97320987654166,1.5332098765429691,0.28320987654296914,51.183209876542605,52.85320987654268,43.73320987654188,50.14320987654173,30.823209876542023,-24.436790123458195,-1.4167901234577585,15.233209876541878,33.45320987654304,-78.23679012345747,-72.53679012345674,-27.486790123457467,111.62320987654311,157.58320987654224,150.8032098765416,76.2432098765421,139.71320987654326,70.59320987654246,51.873209876543115,96.29320987654319,26.863209876542896,-4.9167901234577585,-21.256790123457904,-29.426790123457977,-58.90679012345754,-19.28679012345674,-77.29679012345696,-57.136790123457104,-36.39679012345732,-26.15679012345754,16.03320987654297,-0.9867901234574674,-11.52679012345834,5.533209876542969,23.313209876541805,-22.926790123457977,-2.726790123457249,-15.326790123457613,-85.17679012345798,-40.28679012345674,-79.65679012345754,-15.40679012345754,-36.22679012345725,-14.446790123458413,13.733209876541878,-18.21679012345703,12.823209876542023,7.59320987654246,-6.806790123457176,-11.266790123458122,-1.1267901234568853,2.383209876541514,-8.366790123458486,9.373209876543115,-20.796790123456958,24.923209876542387,37.193209876542824,3.9832098765418777,-6.826790123457613,51.35320987654268,54.96320987654326,31.71320987654326,-22.91679012345776,-0.3067901234571764,40.27320987654275,16.953209876543042,88.91320987654217,52.71320987654326,17.043209876543187,17.943209876542824,-30.796790123456958,34.003209876542314,-1.2767901234583405,40.05320987654159,29.943209876542824,-25.146790123457322,40.15320987654195,25.073209876542023,22.493209876542096,-37.16679012345776,-64.32679012345761,60.72320987654166,-32.436790123458195,17.143209876541732,-6.086790123457831,40.123209876543115,1.0132098765425326,18.263209876542533,11.09320987654246,70.30320987654159,-6.216790123457031,74.34320987654246,-17.40679012345754,69.12320987654311,-7.006790123457904,50.32320987654202,89.54320987654319,4.353209876542678,18.21320987654326,59.30320987654159,45.193209876542824,-4.056790123457176,-19.926790123457977,14.65320987654195,7.023209876542751,-25.256790123457904,-17.016790123458122,2.1132098765428964,43.33320987654224,48.53320987654297,-25.426790123457977,-37.84679012345805,-2.686790123458195,-12.15679012345754,8.863209876542896,-21.46679012345703,1.0832098765422415,5.853209876542678,-22.556790123457176,-12.896790123457322,-61.746790123457686,-56.996790123457686,-2.3867901234571036,-71.6867901234582,0.5532098765415867,-33.91679012345776,-23.33679012345783,-10.236790123457467,23.293209876543187,21.643209876541732,27.673209876542387,-52.816790123457395,7.893209876541732,45.383209876541514,-47.17679012345798,-24.506790123457904,-21.496790123457686,-31.16679012345776,-29.15679012345754,-49.246790123457686,-4.256790123457904,-29.186790123458195,-36.52679012345834,-15.40679012345754,-20.33679012345783,-14.106790123458268,-14.746790123457686,45.33320987654224,55.41320987654217,7.46320987654326,-108.82679012345761,-24.246790123457686,-15.84679012345805,-36.97679012345725,7.6532098765419505,30.123209876543115,0.27320987654275086,-35.21679012345703,36.46320987654326,-6.566790123457395,-78.71679012345703,11.363209876542896,37.253209876542314,29.883209876541514,-34.756790123457904,6.1532098765419505,89.9932098765421,58.993209876542096,-7.826790123457613,40.79320987654319,-10.076790123457613,-8.676790123457977,-24.686790123458195,3.9432098765428236,54.17320987654239,41.243209876542096,-24.186790123458195,-0.27679012345834053,32.53320987654297,38.32320987654202,45.09320987654246,17.603209876542678,-5.196790123458413,10.363209876542896,32.02320987654275,44.53320987654297,-1.116790123458486,9.873209876543115,18.573209876542023,26.813209876541805,-22.58679012345783,2.21320987654326,-1.3867901234571036,23.52320987654275,34.08320987654224,13.413209876542169,-23.436790123458195,22.633209876541514,73.59320987654246,-4.856790123458268,-17.866790123458486,23.863209876542896,87.16320987654217,12.363209876542896,33.41320987654217,21.983209876541878,33.873209876543115,49.84320987654246,1.8632098765428964,-11.72679012345725,-2.8767901234568853,-30.736790123457467,-30.186790123458195,38.67320987654239,73.22320987654166,51.53320987654297,35.92320987654239,63.183209876542605,8.143209876541732,-77.91679012345776,-48.85679012345827,66.70320987654304,29.263209876542533,28.743209876542096,-52.53679012345674,-98.99679012345769,-86.6367901234571,-108.1867901234582,-60.83679012345783,-22.186790123458195,-19.356790123458268,-35.71679012345703,-66.34679012345805,-100.14679012345732,-76.98679012345747,-64.1867901234582,-30.59679012345805,-59.84679012345805,-95.07679012345761,-37.90679012345754,4.71320987654326,-15.366790123458486,-7.226790123457249,-67.67679012345798,-37.47679012345725,-27.756790123457904,23.72320987654166,-42.936790123458195,57.743209876542096,-11.916790123457758,12.243209876542096,-33.44679012345841,1.1232098765431147,-5.9167901234577585,11.03320987654297,-72.53679012345674,-14.446790123458413,-18.056790123457176,45.82320987654202,-41.66679012345776,-1.9667901234570309,58.84320987654246,-2.6767901234579767,-10.556790123457176,0.9132098765421688,45.633209876541514,63.05320987654159,13.853209876542678,18.173209876542387,60.76320987654253,-2.796790123456958,20.263209876542533,9.623209876543115,53.92320987654239,38.503209876542314,34.33320987654224,61.633209876541514,4.253209876542314,-26.696790123458413,25.543209876543187,35.23320987654188,50.59320987654246,74.76320987654253,60.443209876542824,38.39320987654173,4.313209876541805,3.46320987654326,32.623209876543115,26.40320987654195,33.58320987654224,-17.076790123457613,30.263209876542533,51.17320987654239,35.58320987654224,-13.77679012345834,46.23320987654188,33.503209876542314,59.373209876543115,72.7432098765421,-8.326790123457613,-62.84679012345805,58.813209876541805,11.203209876543042,103.58320987654224,-3.3567901234582678,14.363209876542896,-0.8067901234571764,46.493209876542096,8.063209876541805,36.92320987654239,6.353209876542678,-18.766790123458122,36.623209876543115,-17.356790123458268,4.643209876541732,-11.84679012345805,41.08320987654224,-36.556790123457176,19.34320987654246,-17.826790123457613
